ISO 8601 UTC,pdate,rain, Approval Level, Grade, Qualifiers
2019-05-08T04:00:00Z,5/7/2019 23:00,0,Working,50,
2019-05-08T05:00:00Z,5/8/2019 0:00,0,Working,50,
2019-05-08T06:00:00Z,5/8/2019 1:00,0,Working,50,
2019-05-08T07:00:00Z,5/8/2019 2:00,0,Working,50,
2019-05-08T08:00:00Z,5/8/2019 3:00,0,Working,50,
2019-05-08T09:00:00Z,5/8/2019 4:00,0,Working,50,
2019-05-08T10:00:00Z,5/8/2019 5:00,0,Working,50,
2019-05-08T11:00:00Z,5/8/2019 6:00,0,Working,50,
2019-05-08T12:00:00Z,5/8/2019 7:00,0,Working,50,
2019-05-08T13:00:00Z,5/8/2019 8:00,0,Working,50,
2019-05-08T14:00:00Z,5/8/2019 9:00,0,Working,50,
2019-05-08T15:00:00Z,5/8/2019 10:00,0,Working,50,
2019-05-08T16:00:00Z,5/8/2019 11:00,0,Working,50,
2019-05-08T17:00:00Z,5/8/2019 12:00,0,Working,50,
2019-05-08T18:00:00Z,5/8/2019 13:00,0,Working,50,
2019-05-08T19:00:00Z,5/8/2019 14:00,0,Working,50,
2019-05-08T20:00:00Z,5/8/2019 15:00,0,Working,50,
2019-05-08T21:00:00Z,5/8/2019 16:00,0,Working,50,
2019-05-08T22:00:00Z,5/8/2019 17:00,0,Working,50,
2019-05-08T23:00:00Z,5/8/2019 18:00,0,Working,50,
2019-05-09T00:00:00Z,5/8/2019 19:00,0,Working,50,
2019-05-09T01:00:00Z,5/8/2019 20:00,0,Working,50,
2019-05-09T02:00:00Z,5/8/2019 21:00,0,Working,50,
2019-05-09T03:00:00Z,5/8/2019 22:00,0,Working,50,
2019-05-09T04:00:00Z,5/8/2019 23:00,0,Working,50,
2019-05-09T05:00:00Z,5/9/2019 0:00,0,Working,50,
2019-05-09T06:00:00Z,5/9/2019 1:00,0,Working,50,
2019-05-09T07:00:00Z,5/9/2019 2:00,0,Working,50,
2019-05-09T08:00:00Z,5/9/2019 3:00,0,Working,50,
2019-05-09T09:00:00Z,5/9/2019 4:00,0,Working,50,
2019-05-09T10:00:00Z,5/9/2019 5:00,0,Working,50,
2019-05-09T11:00:00Z,5/9/2019 6:00,0,Working,50,
2019-05-09T12:00:00Z,5/9/2019 7:00,0,Working,50,
2019-05-09T13:00:00Z,5/9/2019 8:00,0,Working,50,
2019-05-09T14:00:00Z,5/9/2019 9:00,0,Working,50,
2019-05-09T15:00:00Z,5/9/2019 10:00,0,Working,50,
2019-05-09T16:00:00Z,5/9/2019 11:00,0,Working,50,
2019-05-09T17:00:00Z,5/9/2019 12:00,0,Working,50,
2019-05-09T18:00:00Z,5/9/2019 13:00,0,Working,50,
2019-05-09T19:00:00Z,5/9/2019 14:00,0,Working,50,
2019-05-09T20:00:00Z,5/9/2019 15:00,0,Working,50,
2019-05-09T21:00:00Z,5/9/2019 16:00,0,Working,50,
2019-05-09T22:00:00Z,5/9/2019 17:00,0,Working,50,
2019-05-09T23:00:00Z,5/9/2019 18:00,0,Working,50,
2019-05-10T00:00:00Z,5/9/2019 19:00,0,Working,50,
2019-05-10T01:00:00Z,5/9/2019 20:00,0,Working,50,
2019-05-10T02:00:00Z,5/9/2019 21:00,0,Working,50,
2019-05-10T03:00:00Z,5/9/2019 22:00,0,Working,50,
2019-05-10T04:00:00Z,5/9/2019 23:00,0,Working,50,
2019-05-10T05:00:00Z,5/10/2019 0:00,0,Working,50,
2019-05-10T05:25:00Z,5/10/2019 0:25,0.009,Working,50,
2019-05-10T05:28:00Z,5/10/2019 0:28,0.009,Working,50,
2019-05-10T05:42:00Z,5/10/2019 0:42,0.009,Working,50,
2019-05-10T06:00:00Z,5/10/2019 1:00,0,Working,50,
2019-05-10T07:00:00Z,5/10/2019 2:00,0,Working,50,
2019-05-10T07:05:00Z,5/10/2019 2:05,0.009,Working,50,
2019-05-10T07:14:00Z,5/10/2019 2:14,0.009,Working,50,
2019-05-10T07:19:00Z,5/10/2019 2:19,0.009,Working,50,
2019-05-10T07:26:00Z,5/10/2019 2:26,0.009,Working,50,
2019-05-10T07:38:00Z,5/10/2019 2:38,0.009,Working,50,
2019-05-10T07:44:00Z,5/10/2019 2:44,0.009,Working,50,
2019-05-10T07:49:00Z,5/10/2019 2:49,0.009,Working,50,
2019-05-10T07:52:00Z,5/10/2019 2:52,0.009,Working,50,
2019-05-10T07:57:00Z,5/10/2019 2:57,0.009,Working,50,
2019-05-10T08:00:00Z,5/10/2019 3:00,0,Working,50,
2019-05-10T08:03:00Z,5/10/2019 3:03,0.009,Working,50,
2019-05-10T08:07:00Z,5/10/2019 3:07,0.009,Working,50,
2019-05-10T08:14:00Z,5/10/2019 3:14,0.009,Working,50,
2019-05-10T08:16:00Z,5/10/2019 3:16,0.009,Working,50,
2019-05-10T08:23:00Z,5/10/2019 3:23,0.009,Working,50,
2019-05-10T08:28:00Z,5/10/2019 3:28,0.009,Working,50,
2019-05-10T08:35:00Z,5/10/2019 3:35,0.009,Working,50,
2019-05-10T08:43:00Z,5/10/2019 3:43,0.009,Working,50,
2019-05-10T09:00:00Z,5/10/2019 4:00,0,Working,50,
2019-05-10T09:36:00Z,5/10/2019 4:36,0.009,Working,50,
2019-05-10T10:00:00Z,5/10/2019 5:00,0,Working,50,
2019-05-10T10:02:00Z,5/10/2019 5:02,0.009,Working,50,
2019-05-10T10:07:00Z,5/10/2019 5:07,0.009,Working,50,
2019-05-10T10:10:00Z,5/10/2019 5:10,0.009,Working,50,
2019-05-10T10:12:00Z,5/10/2019 5:12,0.009,Working,50,
2019-05-10T10:14:00Z,5/10/2019 5:14,0.009,Working,50,
2019-05-10T10:16:00Z,5/10/2019 5:16,0.009,Working,50,
2019-05-10T10:18:00Z,5/10/2019 5:18,0.009,Working,50,
2019-05-10T10:19:00Z,5/10/2019 5:19,0.009,Working,50,
2019-05-10T10:21:00Z,5/10/2019 5:21,0.009,Working,50,
2019-05-10T10:23:00Z,5/10/2019 5:23,0.009,Working,50,
2019-05-10T10:24:00Z,5/10/2019 5:24,0.009,Working,50,
2019-05-10T10:25:00Z,5/10/2019 5:25,0.009,Working,50,
2019-05-10T10:27:00Z,5/10/2019 5:27,0.009,Working,50,
2019-05-10T10:28:00Z,5/10/2019 5:28,0.009,Working,50,
2019-05-10T10:30:00Z,5/10/2019 5:30,0.009,Working,50,
2019-05-10T10:32:00Z,5/10/2019 5:32,0.009,Working,50,
2019-05-10T10:34:00Z,5/10/2019 5:34,0.009,Working,50,
2019-05-10T10:37:00Z,5/10/2019 5:37,0.009,Working,50,
2019-05-10T10:39:00Z,5/10/2019 5:39,0.009,Working,50,
2019-05-10T10:41:00Z,5/10/2019 5:41,0.009,Working,50,
2019-05-10T10:43:00Z,5/10/2019 5:43,0.009,Working,50,
2019-05-10T10:44:00Z,5/10/2019 5:44,0.009,Working,50,
2019-05-10T10:46:00Z,5/10/2019 5:46,0.009,Working,50,
2019-05-10T10:47:00Z,5/10/2019 5:47,0.009,Working,50,
2019-05-10T10:48:00Z,5/10/2019 5:48,0.009,Working,50,
2019-05-10T10:49:00Z,5/10/2019 5:49,0.009,Working,50,
2019-05-10T10:50:00Z,5/10/2019 5:50,0.009,Working,50,
2019-05-10T10:52:00Z,5/10/2019 5:52,0.009,Working,50,
2019-05-10T10:53:00Z,5/10/2019 5:53,0.009,Working,50,
2019-05-10T10:54:00Z,5/10/2019 5:54,0.009,Working,50,
2019-05-10T10:56:00Z,5/10/2019 5:56,0.009,Working,50,
2019-05-10T10:59:00Z,5/10/2019 5:59,0.009,Working,50,
2019-05-10T11:00:00Z,5/10/2019 6:00,0,Working,50,
2019-05-10T11:01:00Z,5/10/2019 6:01,0.009,Working,50,
2019-05-10T11:07:00Z,5/10/2019 6:07,0.009,Working,50,
2019-05-10T11:10:00Z,5/10/2019 6:10,0.009,Working,50,
2019-05-10T11:11:00Z,5/10/2019 6:11,0.009,Working,50,
2019-05-10T11:13:00Z,5/10/2019 6:13,0.009,Working,50,
2019-05-10T11:16:00Z,5/10/2019 6:16,0.009,Working,50,
2019-05-10T11:20:00Z,5/10/2019 6:20,0.009,Working,50,
2019-05-10T11:23:00Z,5/10/2019 6:23,0.009,Working,50,
2019-05-10T11:24:00Z,5/10/2019 6:24,0.009,Working,50,
2019-05-10T11:26:00Z,5/10/2019 6:26,0.009,Working,50,
2019-05-10T11:28:00Z,5/10/2019 6:28,0.018,Working,50,
2019-05-10T11:30:00Z,5/10/2019 6:30,0.009,Working,50,
2019-05-10T11:32:00Z,5/10/2019 6:32,0.009,Working,50,
2019-05-10T11:34:00Z,5/10/2019 6:34,0.009,Working,50,
2019-05-10T11:35:00Z,5/10/2019 6:35,0.009,Working,50,
2019-05-10T11:37:00Z,5/10/2019 6:37,0.018,Working,50,
2019-05-10T11:38:00Z,5/10/2019 6:38,0.019,Working,50,
2019-05-10T11:39:00Z,5/10/2019 6:39,0.028,Working,50,
2019-05-10T11:40:00Z,5/10/2019 6:40,0.029,Working,50,
2019-05-10T11:41:00Z,5/10/2019 6:41,0.019,Working,50,
2019-05-10T11:42:00Z,5/10/2019 6:42,0.009,Working,50,
2019-05-10T11:43:00Z,5/10/2019 6:43,0.028,Working,50,
2019-05-10T11:44:00Z,5/10/2019 6:44,0.009,Working,50,
2019-05-10T11:45:00Z,5/10/2019 6:45,0.009,Working,50,
2019-05-10T11:46:00Z,5/10/2019 6:46,0.018,Working,50,
2019-05-10T11:47:00Z,5/10/2019 6:47,0.009,Working,50,
2019-05-10T11:48:00Z,5/10/2019 6:48,0.018,Working,50,
2019-05-10T11:50:00Z,5/10/2019 6:50,0.009,Working,50,
2019-05-10T11:54:00Z,5/10/2019 6:54,0.009,Working,50,
2019-05-10T11:58:00Z,5/10/2019 6:58,0.009,Working,50,
2019-05-10T12:00:00Z,5/10/2019 7:00,0,Working,50,
2019-05-10T12:01:00Z,5/10/2019 7:01,0.009,Working,50,
2019-05-10T12:04:00Z,5/10/2019 7:04,0.009,Working,50,
2019-05-10T12:08:00Z,5/10/2019 7:08,0.009,Working,50,
2019-05-10T12:20:00Z,5/10/2019 7:20,0.009,Working,50,
2019-05-10T12:47:00Z,5/10/2019 7:47,0.009,Working,50,
2019-05-10T12:55:00Z,5/10/2019 7:55,0.009,Working,50,
2019-05-10T13:00:00Z,5/10/2019 8:00,0,Working,50,
2019-05-10T13:14:00Z,5/10/2019 8:14,0.009,Working,50,
2019-05-10T13:36:00Z,5/10/2019 8:36,0.009,Working,50,
2019-05-10T14:00:00Z,5/10/2019 9:00,0,Working,50,
2019-05-10T15:00:00Z,5/10/2019 10:00,0,Working,50,
2019-05-10T16:00:00Z,5/10/2019 11:00,0,Working,50,
2019-05-10T17:00:00Z,5/10/2019 12:00,0,Working,50,
2019-05-10T18:00:00Z,5/10/2019 13:00,0,Working,50,
2019-05-10T19:00:00Z,5/10/2019 14:00,0,Working,50,
2019-05-10T20:00:00Z,5/10/2019 15:00,0,Working,50,
2019-05-10T21:00:00Z,5/10/2019 16:00,0,Working,50,
2019-05-10T22:00:00Z,5/10/2019 17:00,0,Working,50,
2019-05-10T23:00:00Z,5/10/2019 18:00,0,Working,50,
2019-05-11T00:00:00Z,5/10/2019 19:00,0,Working,50,
2019-05-11T01:00:00Z,5/10/2019 20:00,0,Working,50,
2019-05-11T02:00:00Z,5/10/2019 21:00,0,Working,50,
2019-05-11T03:00:00Z,5/10/2019 22:00,0,Working,50,
2019-05-11T04:00:00Z,5/10/2019 23:00,0,Working,50,
2019-05-11T05:00:00Z,5/11/2019 0:00,0,Working,50,
2019-05-11T06:00:00Z,5/11/2019 1:00,0,Working,50,
2019-05-11T07:00:00Z,5/11/2019 2:00,0,Working,50,
2019-05-11T08:00:00Z,5/11/2019 3:00,0,Working,50,
2019-05-11T09:00:00Z,5/11/2019 4:00,0,Working,50,
2019-05-11T10:00:00Z,5/11/2019 5:00,0,Working,50,
2019-05-11T11:00:00Z,5/11/2019 6:00,0,Working,50,
2019-05-11T12:00:00Z,5/11/2019 7:00,0,Working,50,
2019-05-11T13:00:00Z,5/11/2019 8:00,0,Working,50,
2019-05-11T14:00:00Z,5/11/2019 9:00,0,Working,50,
2019-05-11T15:00:00Z,5/11/2019 10:00,0,Working,50,
2019-05-11T16:00:00Z,5/11/2019 11:00,0,Working,50,
2019-05-11T17:00:00Z,5/11/2019 12:00,0,Working,50,
2019-05-11T18:00:00Z,5/11/2019 13:00,0,Working,50,
2019-05-11T19:00:00Z,5/11/2019 14:00,0,Working,50,
2019-05-11T20:00:00Z,5/11/2019 15:00,0,Working,50,
2019-05-11T21:00:00Z,5/11/2019 16:00,0,Working,50,
2019-05-11T22:00:00Z,5/11/2019 17:00,0,Working,50,
2019-05-11T23:00:00Z,5/11/2019 18:00,0,Working,50,
2019-05-12T00:00:00Z,5/11/2019 19:00,0,Working,50,
2019-05-12T01:00:00Z,5/11/2019 20:00,0,Working,50,
2019-05-12T02:00:00Z,5/11/2019 21:00,0,Working,50,
2019-05-12T03:00:00Z,5/11/2019 22:00,0,Working,50,
2019-05-12T04:00:00Z,5/11/2019 23:00,0,Working,50,
2019-05-12T05:00:00Z,5/12/2019 0:00,0,Working,50,
2019-05-12T06:00:00Z,5/12/2019 1:00,0,Working,50,
2019-05-12T07:00:00Z,5/12/2019 2:00,0,Working,50,
2019-05-12T07:44:00Z,5/12/2019 2:44,0.009,Working,50,
2019-05-12T08:00:00Z,5/12/2019 3:00,0,Working,50,
2019-05-12T08:48:00Z,5/12/2019 3:48,0.009,Working,50,
2019-05-12T09:00:00Z,5/12/2019 4:00,0,Working,50,
2019-05-12T09:11:00Z,5/12/2019 4:11,0.009,Working,50,
2019-05-12T09:35:00Z,5/12/2019 4:35,0.009,Working,50,
2019-05-12T10:00:00Z,5/12/2019 5:00,0,Working,50,
2019-05-12T10:06:00Z,5/12/2019 5:06,0.009,Working,50,
2019-05-12T10:30:00Z,5/12/2019 5:30,0.009,Working,50,
2019-05-12T10:56:00Z,5/12/2019 5:56,0.009,Working,50,
2019-05-12T11:00:00Z,5/12/2019 6:00,0,Working,50,
2019-05-12T11:06:00Z,5/12/2019 6:06,0.009,Working,50,
2019-05-12T11:23:00Z,5/12/2019 6:23,0.009,Working,50,
2019-05-12T11:36:00Z,5/12/2019 6:36,0.009,Working,50,
2019-05-12T11:47:00Z,5/12/2019 6:47,0.009,Working,50,
2019-05-12T11:54:00Z,5/12/2019 6:54,0.009,Working,50,
2019-05-12T11:57:00Z,5/12/2019 6:57,0.009,Working,50,
2019-05-12T12:00:00Z,5/12/2019 7:00,0,Working,50,
2019-05-12T12:04:00Z,5/12/2019 7:04,0.009,Working,50,
2019-05-12T12:15:00Z,5/12/2019 7:15,0.009,Working,50,
2019-05-12T12:24:00Z,5/12/2019 7:24,0.009,Working,50,
2019-05-12T12:29:00Z,5/12/2019 7:29,0.009,Working,50,
2019-05-12T12:35:00Z,5/12/2019 7:35,0.009,Working,50,
2019-05-12T12:46:00Z,5/12/2019 7:46,0.009,Working,50,
2019-05-12T12:57:00Z,5/12/2019 7:57,0.009,Working,50,
2019-05-12T13:00:00Z,5/12/2019 8:00,0,Working,50,
2019-05-12T13:09:00Z,5/12/2019 8:09,0.009,Working,50,
2019-05-12T13:18:00Z,5/12/2019 8:18,0.009,Working,50,
2019-05-12T13:28:00Z,5/12/2019 8:28,0.009,Working,50,
2019-05-12T13:37:00Z,5/12/2019 8:37,0.009,Working,50,
2019-05-12T13:47:00Z,5/12/2019 8:47,0.009,Working,50,
2019-05-12T14:00:00Z,5/12/2019 9:00,0,Working,50,
2019-05-12T14:11:00Z,5/12/2019 9:11,0.009,Working,50,
2019-05-12T14:25:00Z,5/12/2019 9:25,0.009,Working,50,
2019-05-12T14:35:00Z,5/12/2019 9:35,0.009,Working,50,
2019-05-12T15:00:00Z,5/12/2019 10:00,0,Working,50,
2019-05-12T15:01:00Z,5/12/2019 10:01,0.009,Working,50,
2019-05-12T15:33:00Z,5/12/2019 10:33,0.009,Working,50,
2019-05-12T16:00:00Z,5/12/2019 11:00,0,Working,50,
2019-05-12T16:04:00Z,5/12/2019 11:04,0.009,Working,50,
2019-05-12T16:31:00Z,5/12/2019 11:31,0.009,Working,50,
2019-05-12T16:42:00Z,5/12/2019 11:42,0.009,Working,50,
2019-05-12T17:00:00Z,5/12/2019 12:00,0,Working,50,
2019-05-12T17:17:00Z,5/12/2019 12:17,0.009,Working,50,
2019-05-12T17:22:00Z,5/12/2019 12:22,0.009,Working,50,
2019-05-12T17:27:00Z,5/12/2019 12:27,0.009,Working,50,
2019-05-12T17:44:00Z,5/12/2019 12:44,0.009,Working,50,
2019-05-12T18:00:00Z,5/12/2019 13:00,0,Working,50,
2019-05-12T18:32:00Z,5/12/2019 13:32,0.009,Working,50,
2019-05-12T18:48:00Z,5/12/2019 13:48,0.009,Working,50,
2019-05-12T19:00:00Z,5/12/2019 14:00,0,Working,50,
2019-05-12T20:00:00Z,5/12/2019 15:00,0,Working,50,
2019-05-12T21:00:00Z,5/12/2019 16:00,0,Working,50,
2019-05-12T22:00:00Z,5/12/2019 17:00,0,Working,50,
2019-05-12T23:00:00Z,5/12/2019 18:00,0,Working,50,
2019-05-13T00:00:00Z,5/12/2019 19:00,0,Working,50,
2019-05-13T01:00:00Z,5/12/2019 20:00,0,Working,50,
2019-05-13T02:00:00Z,5/12/2019 21:00,0,Working,50,
2019-05-13T03:00:00Z,5/12/2019 22:00,0,Working,50,
2019-05-13T04:00:00Z,5/12/2019 23:00,0,Working,50,
2019-05-13T05:00:00Z,5/13/2019 0:00,0,Working,50,
2019-05-13T05:15:00Z,5/13/2019 0:15,0.009,Working,50,
2019-05-13T05:29:00Z,5/13/2019 0:29,0.009,Working,50,
2019-05-13T05:36:00Z,5/13/2019 0:36,0.009,Working,50,
2019-05-13T05:54:00Z,5/13/2019 0:54,0.009,Working,50,
2019-05-13T06:00:00Z,5/13/2019 1:00,0,Working,50,
2019-05-13T07:00:00Z,5/13/2019 2:00,0,Working,50,
2019-05-13T07:40:00Z,5/13/2019 2:40,0.009,Working,50,
2019-05-13T08:00:00Z,5/13/2019 3:00,0,Working,50,
2019-05-13T08:20:00Z,5/13/2019 3:20,0.009,Working,50,
2019-05-13T08:31:00Z,5/13/2019 3:31,0.009,Working,50,
2019-05-13T08:33:00Z,5/13/2019 3:33,0.009,Working,50,
2019-05-13T08:37:00Z,5/13/2019 3:37,0.009,Working,50,
2019-05-13T08:39:00Z,5/13/2019 3:39,0.009,Working,50,
2019-05-13T08:42:00Z,5/13/2019 3:42,0.009,Working,50,
2019-05-13T08:47:00Z,5/13/2019 3:47,0.009,Working,50,
2019-05-13T08:57:00Z,5/13/2019 3:57,0.009,Working,50,
2019-05-13T09:00:00Z,5/13/2019 4:00,0,Working,50,
2019-05-13T10:00:00Z,5/13/2019 5:00,0,Working,50,
2019-05-13T11:00:00Z,5/13/2019 6:00,0,Working,50,
2019-05-13T11:04:00Z,5/13/2019 6:04,0.009,Working,50,
2019-05-13T12:00:00Z,5/13/2019 7:00,0,Working,50,
2019-05-13T12:09:00Z,5/13/2019 7:09,0.009,Working,50,
2019-05-13T13:00:00Z,5/13/2019 8:00,0,Working,50,
2019-05-13T14:00:00Z,5/13/2019 9:00,0,Working,50,
2019-05-13T15:00:00Z,5/13/2019 10:00,0,Working,50,
2019-05-13T16:00:00Z,5/13/2019 11:00,0,Working,50,
2019-05-13T17:00:00Z,5/13/2019 12:00,0.009,Working,50,
2019-05-13T17:23:00Z,5/13/2019 12:23,0.009,Working,50,
2019-05-13T17:39:00Z,5/13/2019 12:39,0.009,Working,50,
2019-05-13T18:00:00Z,5/13/2019 13:00,0,Working,50,
2019-05-13T19:00:00Z,5/13/2019 14:00,0,Working,50,
2019-05-13T19:34:00Z,5/13/2019 14:34,0.009,Working,50,
2019-05-13T20:00:00Z,5/13/2019 15:00,0,Working,50,
2019-05-13T20:49:00Z,5/13/2019 15:49,0.009,Working,50,
2019-05-13T21:00:00Z,5/13/2019 16:00,0,Working,50,
2019-05-13T21:20:00Z,5/13/2019 16:20,0.009,Working,50,
2019-05-13T21:24:00Z,5/13/2019 16:24,0.009,Working,50,
2019-05-13T21:30:00Z,5/13/2019 16:30,0.009,Working,50,
2019-05-13T21:42:00Z,5/13/2019 16:42,0.009,Working,50,
2019-05-13T22:00:00Z,5/13/2019 17:00,0,Working,50,
2019-05-13T22:15:00Z,5/13/2019 17:15,0.009,Working,50,
2019-05-13T22:37:00Z,5/13/2019 17:37,0.009,Working,50,
2019-05-13T22:42:00Z,5/13/2019 17:42,0.009,Working,50,
2019-05-13T23:00:00Z,5/13/2019 18:00,0,Working,50,
2019-05-13T23:34:00Z,5/13/2019 18:34,0.009,Working,50,
2019-05-14T00:00:00Z,5/13/2019 19:00,0,Working,50,
2019-05-14T01:00:00Z,5/13/2019 20:00,0,Working,50,
2019-05-14T02:00:00Z,5/13/2019 21:00,0,Working,50,
2019-05-14T03:00:00Z,5/13/2019 22:00,0,Working,50,
2019-05-14T04:00:00Z,5/13/2019 23:00,0,Working,50,
2019-05-14T05:00:00Z,5/14/2019 0:00,0,Working,50,
2019-05-14T06:00:00Z,5/14/2019 1:00,0,Working,50,
2019-05-14T07:00:00Z,5/14/2019 2:00,0,Working,50,
2019-05-14T08:00:00Z,5/14/2019 3:00,0,Working,50,
2019-05-14T09:00:00Z,5/14/2019 4:00,0,Working,50,
2019-05-14T10:00:00Z,5/14/2019 5:00,0,Working,50,
2019-05-14T11:00:00Z,5/14/2019 6:00,0,Working,50,
2019-05-14T12:00:00Z,5/14/2019 7:00,0,Working,50,
2019-05-14T12:44:00Z,5/14/2019 7:44,0.009,Working,50,
2019-05-14T13:00:00Z,5/14/2019 8:00,0,Working,50,
2019-05-14T13:16:00Z,5/14/2019 8:16,0.009,Working,50,
2019-05-14T14:00:00Z,5/14/2019 9:00,0,Working,50,
2019-05-14T14:05:00Z,5/14/2019 9:05,0.009,Working,50,
2019-05-14T15:00:00Z,5/14/2019 10:00,0,Working,50,
2019-05-14T16:00:00Z,5/14/2019 11:00,0,Working,50,
2019-05-14T17:00:00Z,5/14/2019 12:00,0,Working,50,
2019-05-14T18:00:00Z,5/14/2019 13:00,0,Working,50,
2019-05-14T19:00:00Z,5/14/2019 14:00,0,Working,50,
2019-05-14T20:00:00Z,5/14/2019 15:00,0,Working,50,
2019-05-14T21:00:00Z,5/14/2019 16:00,0,Working,50,
2019-05-14T22:00:00Z,5/14/2019 17:00,0,Working,50,
2019-05-14T23:00:00Z,5/14/2019 18:00,0,Working,50,
2019-05-15T00:00:00Z,5/14/2019 19:00,0,Working,50,
2019-05-15T01:00:00Z,5/14/2019 20:00,0,Working,50,
2019-05-15T02:00:00Z,5/14/2019 21:00,0,Working,50,
2019-05-15T03:00:00Z,5/14/2019 22:00,0,Working,50,
2019-05-15T04:00:00Z,5/14/2019 23:00,0,Working,50,
2019-05-15T05:00:00Z,5/15/2019 0:00,0,Working,50,
2019-05-15T06:00:00Z,5/15/2019 1:00,0,Working,50,
2019-05-15T07:00:00Z,5/15/2019 2:00,0,Working,50,
2019-05-15T08:00:00Z,5/15/2019 3:00,0,Working,50,
2019-05-15T09:00:00Z,5/15/2019 4:00,0,Working,50,
2019-05-15T10:00:00Z,5/15/2019 5:00,0,Working,50,
2019-05-15T11:00:00Z,5/15/2019 6:00,0,Working,50,
2019-05-15T12:00:00Z,5/15/2019 7:00,0,Working,50,
2019-05-15T13:00:00Z,5/15/2019 8:00,0,Working,50,
2019-05-15T14:00:00Z,5/15/2019 9:00,0,Working,50,
2019-05-15T15:00:00Z,5/15/2019 10:00,0,Working,50,
2019-05-15T16:00:00Z,5/15/2019 11:00,0,Working,50,
2019-05-15T17:00:00Z,5/15/2019 12:00,0,Working,50,
2019-05-15T18:00:00Z,5/15/2019 13:00,0,Working,50,
2019-05-15T18:26:00Z,5/15/2019 13:26,0.009,Working,50,
2019-05-15T19:00:00Z,5/15/2019 14:00,0,Working,50,
2019-05-15T20:00:00Z,5/15/2019 15:00,0,Working,50,
2019-05-15T21:00:00Z,5/15/2019 16:00,0,Working,50,
2019-05-15T22:00:00Z,5/15/2019 17:00,0,Working,50,
2019-05-15T23:00:00Z,5/15/2019 18:00,0,Working,50,
2019-05-16T00:00:00Z,5/15/2019 19:00,0,Working,50,
2019-05-16T01:00:00Z,5/15/2019 20:00,0,Working,50,
2019-05-16T02:00:00Z,5/15/2019 21:00,0,Working,50,
2019-05-16T03:00:00Z,5/15/2019 22:00,0,Working,50,
2019-05-16T04:00:00Z,5/15/2019 23:00,0,Working,50,
2019-05-16T05:00:00Z,5/16/2019 0:00,0,Working,50,
2019-05-16T06:00:00Z,5/16/2019 1:00,0,Working,50,
2019-05-16T07:00:00Z,5/16/2019 2:00,0,Working,50,
2019-05-16T08:00:00Z,5/16/2019 3:00,0,Working,50,
2019-05-16T09:00:00Z,5/16/2019 4:00,0,Working,50,
2019-05-16T10:00:00Z,5/16/2019 5:00,0,Working,50,
2019-05-16T11:00:00Z,5/16/2019 6:00,0,Working,50,
2019-05-16T12:00:00Z,5/16/2019 7:00,0,Working,50,
2019-05-16T13:00:00Z,5/16/2019 8:00,0,Working,50,
2019-05-16T14:00:00Z,5/16/2019 9:00,0,Working,50,
2019-05-16T15:00:00Z,5/16/2019 10:00,0,Working,50,
2019-05-16T16:00:00Z,5/16/2019 11:00,0,Working,50,
2019-05-16T17:00:00Z,5/16/2019 12:00,0,Working,50,
2019-05-16T18:00:00Z,5/16/2019 13:00,0,Working,50,
2019-05-16T19:00:00Z,5/16/2019 14:00,0,Working,50,
2019-05-16T20:00:00Z,5/16/2019 15:00,0,Working,50,
2019-05-16T21:00:00Z,5/16/2019 16:00,0,Working,50,
2019-05-16T22:00:00Z,5/16/2019 17:00,0,Working,50,
2019-05-16T23:00:00Z,5/16/2019 18:00,0,Working,50,
2019-05-17T00:00:00Z,5/16/2019 19:00,0,Working,50,
2019-05-17T01:00:00Z,5/16/2019 20:00,0,Working,50,
2019-05-17T02:00:00Z,5/16/2019 21:00,0,Working,50,
2019-05-17T03:00:00Z,5/16/2019 22:00,0,Working,50,
2019-05-17T04:00:00Z,5/16/2019 23:00,0,Working,50,
2019-05-17T05:00:00Z,5/17/2019 0:00,0,Working,50,
2019-05-17T06:00:00Z,5/17/2019 1:00,0,Working,50,
2019-05-17T07:00:00Z,5/17/2019 2:00,0,Working,50,
2019-05-17T08:00:00Z,5/17/2019 3:00,0,Working,50,
2019-05-17T09:00:00Z,5/17/2019 4:00,0,Working,50,
2019-05-17T10:00:00Z,5/17/2019 5:00,0,Working,50,
2019-05-17T11:00:00Z,5/17/2019 6:00,0,Working,50,
2019-05-17T12:00:00Z,5/17/2019 7:00,0,Working,50,
2019-05-17T13:00:00Z,5/17/2019 8:00,0,Working,50,
2019-05-17T14:00:00Z,5/17/2019 9:00,0,Working,50,
2019-05-17T15:00:00Z,5/17/2019 10:00,0,Working,50,
2019-05-17T16:00:00Z,5/17/2019 11:00,0,Working,50,
2019-05-17T17:00:00Z,5/17/2019 12:00,0,Working,50,
2019-05-17T18:00:00Z,5/17/2019 13:00,0,Working,50,
2019-05-17T19:00:00Z,5/17/2019 14:00,0,Working,50,
2019-05-17T20:00:00Z,5/17/2019 15:00,0,Working,50,
2019-05-17T21:00:00Z,5/17/2019 16:00,0,Working,50,
2019-05-17T22:00:00Z,5/17/2019 17:00,0,Working,50,
2019-05-17T23:00:00Z,5/17/2019 18:00,0,Working,50,
2019-05-18T00:00:00Z,5/17/2019 19:00,0,Working,50,
2019-05-18T01:00:00Z,5/17/2019 20:00,0,Working,50,
2019-05-18T02:00:00Z,5/17/2019 21:00,0,Working,50,
2019-05-18T03:00:00Z,5/17/2019 22:00,0,Working,50,
